EN_YEAR	EN_QUARTER	EN_MONTH	FR_ANNEÉ	FR_TRIMESTRE	FR_MOIS	EN_PROVINCE_TERRITORY	FR_PROVINCE_TERRITOIRE	EN_AGE	FR_ÂGE	TOTAL
2024	Q3	Jul	2024	T3	juil.	Quebec	Québec	15 to 29 years old	15 à 29 ans	1535
2024	Q3	Jul	2024	T3	juil.	Quebec	Québec	30 to 44 years old	30 à 44 ans	2510
2024	Q3	Jul	2024	T3	juil.	Quebec	Québec	45 to 59 years old	45 à 59 ans	680
2024	Q3	Jul	2024	T3	juil.	Quebec	Québec	60 to 74 years old	60 à 74 ans	195
2024	Q3	Jul	2024	T3	juil.	Quebec	Québec	75 years old or more	75 ans et plus	45
2024	Q3	Jul	2024	T3	juil.	Saskatchewan	Saskatchewan	0 to 14 years old	0 à 14 ans	625
2024	Q3	Jul	2024	T3	juil.	Saskatchewan	Saskatchewan	15 to 29 years old	15 à 29 ans	680
2024	Q3	Jul	2024	T3	juil.	Saskatchewan	Saskatchewan	30 to 44 years old	30 à 44 ans	890
2024	Q3	Jul	2024	T3	juil.	Saskatchewan	Saskatchewan	45 to 59 years old	45 à 59 ans	220
2024	Q3	Jul	2024	T3	juil.	Saskatchewan	Saskatchewan	60 to 74 years old	60 à 74 ans	70
2024	Q3	Jul	2024	T3	juil.	Saskatchewan	Saskatchewan	75 years old or more	75 ans et plus	5
2024	Q3	Jul	2024	T3	juil.	Yukon	Yukon	0 to 14 years old	0 à 14 ans	20
2024	Q3	Jul	2024	T3	juil.	Yukon	Yukon	15 to 29 years old	15 à 29 ans	30
2024	Q3	Jul	2024	T3	juil.	Yukon	Yukon	30 to 44 years old	30 à 44 ans	45
2024	Q3	Jul	2024	T3	juil.	Yukon	Yukon	45 to 59 years old	45 à 59 ans	20
2024	Q3	Jul	2024	T3	juil.	Yukon	Yukon	60 to 74 years old	60 à 74 ans	--
2024	Q3	Jul	2024	T3	juil.	Yukon	Yukon	75 years old or more	75 ans et plus	--
2024	Q3	Sep	2024	T3	sept.	Alberta	Alberta	0 to 14 years old	0 à 14 ans	1065
2024	Q3	Sep	2024	T3	sept.	Alberta	Alberta	15 to 29 years old	15 à 29 ans	1505
2024	Q3	Sep	2024	T3	sept.	Alberta	Alberta	30 to 44 years old	30 à 44 ans	1740
2024	Q3	Sep	2024	T3	sept.	Alberta	Alberta	45 to 59 years old	45 à 59 ans	375
2024	Q3	Sep	2024	T3	sept.	Alberta	Alberta	60 to 74 years old	60 à 74 ans	385
2024	Q3	Sep	2024	T3	sept.	Alberta	Alberta	75 years old or more	75 ans et plus	75
2024	Q3	Sep	2024	T3	sept.	British Columbia	Colombie-Britannique	0 to 14 years old	0 à 14 ans	595
2024	Q3	Sep	2024	T3	sept.	British Columbia	Colombie-Britannique	15 to 29 years old	15 à 29 ans	1245
2024	Q3	Sep	2024	T3	sept.	British Columbia	Colombie-Britannique	30 to 44 years old	30 à 44 ans	1375
2024	Q3	Sep	2024	T3	sept.	British Columbia	Colombie-Britannique	45 to 59 years old	45 à 59 ans	440
2024	Q3	Sep	2024	T3	sept.	British Columbia	Colombie-Britannique	60 to 74 years old	60 à 74 ans	350
2024	Q3	Sep	2024	T3	sept.	British Columbia	Colombie-Britannique	75 years old or more	75 ans et plus	65
2024	Q3	Sep	2024	T3	sept.	Manitoba	Manitoba	0 to 14 years old	0 à 14 ans	460
2024	Q3	Sep	2024	T3	sept.	Manitoba	Manitoba	15 to 29 years old	15 à 29 ans	550
2024	Q3	Sep	2024	T3	sept.	Manitoba	Manitoba	30 to 44 years old	30 à 44 ans	575
2024	Q3	Sep	2024	T3	sept.	Manitoba	Manitoba	45 to 59 years old	45 à 59 ans	145
2024	Q3	Sep	2024	T3	sept.	Manitoba	Manitoba	60 to 74 years old	60 à 74 ans	85
2024	Q3	Sep	2024	T3	sept.	Manitoba	Manitoba	75 years old or more	75 ans et plus	25
2024	Q3	Sep	2024	T3	sept.	New Brunswick	Nouveau-Brunswick	0 to 14 years old	0 à 14 ans	390
2024	Q3	Sep	2024	T3	sept.	New Brunswick	Nouveau-Brunswick	15 to 29 years old	15 à 29 ans	265
2024	Q3	Sep	2024	T3	sept.	New Brunswick	Nouveau-Brunswick	30 to 44 years old	30 à 44 ans	510
2024	Q3	Sep	2024	T3	sept.	New Brunswick	Nouveau-Brunswick	45 to 59 years old	45 à 59 ans	85
2024	Q3	Sep	2024	T3	sept.	New Brunswick	Nouveau-Brunswick	60 to 74 years old	60 à 74 ans	10
2024	Q3	Sep	2024	T3	sept.	New Brunswick	Nouveau-Brunswick	75 years old or more	75 ans et plus	--
2024	Q3	Sep	2024	T3	sept.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	0 to 14 years old	0 à 14 ans	145
2024	Q3	Sep	2024	T3	sept.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	15 to 29 years old	15 à 29 ans	120
2024	Q3	Sep	2024	T3	sept.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	30 to 44 years old	30 à 44 ans	165
2024	Q3	Sep	2024	T3	sept.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	45 to 59 years old	45 à 59 ans	35
2024	Q3	Sep	2024	T3	sept.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	60 to 74 years old	60 à 74 ans	--
2024	Q3	Sep	2024	T3	sept.	Northwest Territories	Territoires du Nord-Ouest	15 to 29 years old	15 à 29 ans	10
2024	Q3	Sep	2024	T3	sept.	Northwest Territories	Territoires du Nord-Ouest	30 to 44 years old	30 à 44 ans	5
2024	Q3	Sep	2024	T3	sept.	Northwest Territories	Territoires du Nord-Ouest	45 to 59 years old	45 à 59 ans	--
2024	Q3	Sep	2024	T3	sept.	Northwest Territories	Territoires du Nord-Ouest	60 to 74 years old	60 à 74 ans	--
2024	Q3	Sep	2024	T3	sept.	Nova Scotia	Nouvelle-Écosse	0 to 14 years old	0 à 14 ans	150
2024	Q3	Sep	2024	T3	sept.	Nova Scotia	Nouvelle-Écosse	15 to 29 years old	15 à 29 ans	270
2024	Q3	Sep	2024	T3	sept.	Nova Scotia	Nouvelle-Écosse	30 to 44 years old	30 à 44 ans	255
2024	Q3	Sep	2024	T3	sept.	Nova Scotia	Nouvelle-Écosse	45 to 59 years old	45 à 59 ans	75
2024	Q3	Sep	2024	T3	sept.	Nova Scotia	Nouvelle-Écosse	60 to 74 years old	60 à 74 ans	20
2024	Q3	Sep	2024	T3	sept.	Nova Scotia	Nouvelle-Écosse	75 years old or more	75 ans et plus	5
2024	Q3	Sep	2024	T3	sept.	Nunavut	Nunavut	0 to 14 years old	0 à 14 ans	--
2024	Q3	Sep	2024	T3	sept.	Nunavut	Nunavut	30 to 44 years old	30 à 44 ans	--
2024	Q3	Sep	2024	T3	sept.	Ontario	Ontario	0 to 14 years old	0 à 14 ans	3390
2024	Q3	Sep	2024	T3	sept.	Ontario	Ontario	15 to 29 years old	15 à 29 ans	5530
2024	Q3	Sep	2024	T3	sept.	Ontario	Ontario	30 to 44 years old	30 à 44 ans	5730
2024	Q3	Sep	2024	T3	sept.	Ontario	Ontario	45 to 59 years old	45 à 59 ans	1355
2024	Q3	Sep	2024	T3	sept.	Ontario	Ontario	60 to 74 years old	60 à 74 ans	960
2024	Q3	Sep	2024	T3	sept.	Ontario	Ontario	75 years old or more	75 ans et plus	235
2024	Q3	Sep	2024	T3	sept.	Prince Edward Island	Île-du-Prince-Édouard	0 to 14 years old	0 à 14 ans	40
2024	Q3	Sep	2024	T3	sept.	Prince Edward Island	Île-du-Prince-Édouard	15 to 29 years old	15 à 29 ans	90
2024	Q3	Sep	2024	T3	sept.	Prince Edward Island	Île-du-Prince-Édouard	30 to 44 years old	30 à 44 ans	60
2024	Q3	Sep	2024	T3	sept.	Prince Edward Island	Île-du-Prince-Édouard	45 to 59 years old	45 à 59 ans	20
2024	Q3	Sep	2024	T3	sept.	Prince Edward Island	Île-du-Prince-Édouard	60 to 74 years old	60 à 74 ans	--
2024	Q3	Sep	2024	T3	sept.	Province/territory not stated	Province / territoire non déclaré(e)	15 to 29 years old	15 à 29 ans	--
2024	Q3	Sep	2024	T3	sept.	Quebec	Québec	0 to 14 years old	0 à 14 ans	1190
2024	Q3	Sep	2024	T3	sept.	Quebec	Québec	15 to 29 years old	15 à 29 ans	1100
2024	Q3	Sep	2024	T3	sept.	Quebec	Québec	30 to 44 years old	30 à 44 ans	1550
2024	Q3	Sep	2024	T3	sept.	Quebec	Québec	45 to 59 years old	45 à 59 ans	380
2024	Q3	Sep	2024	T3	sept.	Quebec	Québec	60 to 74 years old	60 à 74 ans	170
2024	Q3	Sep	2024	T3	sept.	Quebec	Québec	75 years old or more	75 ans et plus	50
2024	Q3	Sep	2024	T3	sept.	Saskatchewan	Saskatchewan	0 to 14 years old	0 à 14 ans	440
2024	Q3	Sep	2024	T3	sept.	Saskatchewan	Saskatchewan	15 to 29 years old	15 à 29 ans	410
2024	Q3	Sep	2024	T3	sept.	Saskatchewan	Saskatchewan	30 to 44 years old	30 à 44 ans	550
2024	Q3	Sep	2024	T3	sept.	Saskatchewan	Saskatchewan	45 to 59 years old	45 à 59 ans	150
2024	Q3	Sep	2024	T3	sept.	Saskatchewan	Saskatchewan	60 to 74 years old	60 à 74 ans	70
2024	Q3	Sep	2024	T3	sept.	Saskatchewan	Saskatchewan	75 years old or more	75 ans et plus	5
2024	Q3	Sep	2024	T3	sept.	Yukon	Yukon	0 to 14 years old	0 à 14 ans	20
2024	Q3	Sep	2024	T3	sept.	Yukon	Yukon	15 to 29 years old	15 à 29 ans	25
2024	Q3	Sep	2024	T3	sept.	Yukon	Yukon	30 to 44 years old	30 à 44 ans	20
2024	Q3	Sep	2024	T3	sept.	Yukon	Yukon	45 to 59 years old	45 à 59 ans	5
2024	Q4	Dec	2024	T4	déc.	Alberta	Alberta	0 to 14 years old	0 à 14 ans	960
2024	Q4	Dec	2024	T4	déc.	Alberta	Alberta	15 to 29 years old	15 à 29 ans	1640
2024	Q4	Dec	2024	T4	déc.	Alberta	Alberta	30 to 44 years old	30 à 44 ans	1565
2024	Q4	Dec	2024	T4	déc.	Alberta	Alberta	45 to 59 years old	45 à 59 ans	360
2024	Q4	Dec	2024	T4	déc.	Alberta	Alberta	60 to 74 years old	60 à 74 ans	295
2024	Q4	Dec	2024	T4	déc.	Alberta	Alberta	75 years old or more	75 ans et plus	55
2024	Q4	Dec	2024	T4	déc.	British Columbia	Colombie-Britannique	0 to 14 years old	0 à 14 ans	580
2024	Q4	Dec	2024	T4	déc.	British Columbia	Colombie-Britannique	15 to 29 years old	15 à 29 ans	1455
2024	Q4	Dec	2024	T4	déc.	British Columbia	Colombie-Britannique	30 to 44 years old	30 à 44 ans	1370
2024	Q4	Dec	2024	T4	déc.	British Columbia	Colombie-Britannique	45 to 59 years old	45 à 59 ans	390
2024	Q4	Dec	2024	T4	déc.	British Columbia	Colombie-Britannique	60 to 74 years old	60 à 74 ans	260
2024	Q4	Dec	2024	T4	déc.	British Columbia	Colombie-Britannique	75 years old or more	75 ans et plus	55
2024	Q4	Dec	2024	T4	déc.	Manitoba	Manitoba	0 to 14 years old	0 à 14 ans	305
2024	Q4	Dec	2024	T4	déc.	Manitoba	Manitoba	15 to 29 years old	15 à 29 ans	460
2024	Q4	Dec	2024	T4	déc.	Manitoba	Manitoba	30 to 44 years old	30 à 44 ans	390
2024	Q4	Dec	2024	T4	déc.	Manitoba	Manitoba	45 to 59 years old	45 à 59 ans	95
2024	Q4	Dec	2024	T4	déc.	Manitoba	Manitoba	60 to 74 years old	60 à 74 ans	65
2024	Q4	Dec	2024	T4	déc.	Manitoba	Manitoba	75 years old or more	75 ans et plus	20
2024	Q4	Dec	2024	T4	déc.	New Brunswick	Nouveau-Brunswick	0 to 14 years old	0 à 14 ans	180
2024	Q4	Dec	2024	T4	déc.	New Brunswick	Nouveau-Brunswick	15 to 29 years old	15 à 29 ans	175
2024	Q4	Dec	2024	T4	déc.	New Brunswick	Nouveau-Brunswick	30 to 44 years old	30 à 44 ans	225
2024	Q4	Dec	2024	T4	déc.	New Brunswick	Nouveau-Brunswick	45 to 59 years old	45 à 59 ans	60
2024	Q4	Dec	2024	T4	déc.	New Brunswick	Nouveau-Brunswick	60 to 74 years old	60 à 74 ans	5
2024	Q4	Dec	2024	T4	déc.	New Brunswick	Nouveau-Brunswick	75 years old or more	75 ans et plus	--
2024	Q4	Dec	2024	T4	déc.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	0 to 14 years old	0 à 14 ans	105
2024	Q4	Dec	2024	T4	déc.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	15 to 29 years old	15 à 29 ans	85
2024	Q4	Dec	2024	T4	déc.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	30 to 44 years old	30 à 44 ans	110
2024	Q4	Dec	2024	T4	déc.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	45 to 59 years old	45 à 59 ans	25
2024	Q4	Dec	2024	T4	déc.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	60 to 74 years old	60 à 74 ans	10
2024	Q4	Dec	2024	T4	déc.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	75 years old or more	75 ans et plus	--
2024	Q4	Dec	2024	T4	déc.	Northwest Territories	Territoires du Nord-Ouest	0 to 14 years old	0 à 14 ans	--
2024	Q4	Dec	2024	T4	déc.	Northwest Territories	Territoires du Nord-Ouest	15 to 29 years old	15 à 29 ans	10
2024	Q4	Dec	2024	T4	déc.	Northwest Territories	Territoires du Nord-Ouest	30 to 44 years old	30 à 44 ans	10
2024	Q4	Dec	2024	T4	déc.	Northwest Territories	Territoires du Nord-Ouest	45 to 59 years old	45 à 59 ans	--
2024	Q4	Dec	2024	T4	déc.	Nova Scotia	Nouvelle-Écosse	0 to 14 years old	0 à 14 ans	110
2024	Q4	Dec	2024	T4	déc.	Nova Scotia	Nouvelle-Écosse	15 to 29 years old	15 à 29 ans	220
2024	Q4	Dec	2024	T4	déc.	Nova Scotia	Nouvelle-Écosse	30 to 44 years old	30 à 44 ans	185
2024	Q4	Dec	2024	T4	déc.	Nova Scotia	Nouvelle-Écosse	45 to 59 years old	45 à 59 ans	40
2024	Q4	Dec	2024	T4	déc.	Nova Scotia	Nouvelle-Écosse	60 to 74 years old	60 à 74 ans	20
2024	Q4	Dec	2024	T4	déc.	Nova Scotia	Nouvelle-Écosse	75 years old or more	75 ans et plus	--
2024	Q4	Dec	2024	T4	déc.	Nunavut	Nunavut	0 to 14 years old	0 à 14 ans	--
2024	Q4	Dec	2024	T4	déc.	Nunavut	Nunavut	15 to 29 years old	15 à 29 ans	--
2024	Q4	Dec	2024	T4	déc.	Nunavut	Nunavut	30 to 44 years old	30 à 44 ans	--
2024	Q4	Dec	2024	T4	déc.	Ontario	Ontario	0 to 14 years old	0 à 14 ans	2610
2024	Q4	Dec	2024	T4	déc.	Ontario	Ontario	15 to 29 years old	15 à 29 ans	5450
2024	Q4	Dec	2024	T4	déc.	Ontario	Ontario	30 to 44 years old	30 à 44 ans	5005
2024	Q4	Dec	2024	T4	déc.	Ontario	Ontario	45 to 59 years old	45 à 59 ans	1200
2024	Q4	Dec	2024	T4	déc.	Ontario	Ontario	60 to 74 years old	60 à 74 ans	745
2024	Q4	Dec	2024	T4	déc.	Ontario	Ontario	75 years old or more	75 ans et plus	155
2024	Q4	Dec	2024	T4	déc.	Prince Edward Island	Île-du-Prince-Édouard	0 to 14 years old	0 à 14 ans	15
2024	Q4	Dec	2024	T4	déc.	Prince Edward Island	Île-du-Prince-Édouard	15 to 29 years old	15 à 29 ans	35
2024	Q4	Dec	2024	T4	déc.	Prince Edward Island	Île-du-Prince-Édouard	30 to 44 years old	30 à 44 ans	30
2024	Q4	Dec	2024	T4	déc.	Prince Edward Island	Île-du-Prince-Édouard	45 to 59 years old	45 à 59 ans	10
2024	Q4	Dec	2024	T4	déc.	Prince Edward Island	Île-du-Prince-Édouard	60 to 74 years old	60 à 74 ans	--
2024	Q4	Dec	2024	T4	déc.	Prince Edward Island	Île-du-Prince-Édouard	75 years old or more	75 ans et plus	--
2024	Q4	Dec	2024	T4	déc.	Province/territory not stated	Province / territoire non déclaré(e)	60 to 74 years old	60 à 74 ans	--
2024	Q4	Dec	2024	T4	déc.	Quebec	Québec	0 to 14 years old	0 à 14 ans	800
2024	Q4	Dec	2024	T4	déc.	Quebec	Québec	15 to 29 years old	15 à 29 ans	1120
2024	Q4	Dec	2024	T4	déc.	Quebec	Québec	30 to 44 years old	30 à 44 ans	1415
2024	Q4	Dec	2024	T4	déc.	Quebec	Québec	45 to 59 years old	45 à 59 ans	260
2024	Q4	Dec	2024	T4	déc.	Quebec	Québec	60 to 74 years old	60 à 74 ans	120
2024	Q4	Dec	2024	T4	déc.	Quebec	Québec	75 years old or more	75 ans et plus	30
2024	Q4	Dec	2024	T4	déc.	Saskatchewan	Saskatchewan	0 to 14 years old	0 à 14 ans	280
2024	Q4	Dec	2024	T4	déc.	Saskatchewan	Saskatchewan	15 to 29 years old	15 à 29 ans	335
2024	Q4	Dec	2024	T4	déc.	Saskatchewan	Saskatchewan	30 to 44 years old	30 à 44 ans	345
2024	Q4	Dec	2024	T4	déc.	Saskatchewan	Saskatchewan	45 to 59 years old	45 à 59 ans	85
2024	Q4	Dec	2024	T4	déc.	Saskatchewan	Saskatchewan	60 to 74 years old	60 à 74 ans	35
2024	Q4	Dec	2024	T4	déc.	Saskatchewan	Saskatchewan	75 years old or more	75 ans et plus	--
2024	Q4	Dec	2024	T4	déc.	Yukon	Yukon	0 to 14 years old	0 à 14 ans	--
2024	Q4	Dec	2024	T4	déc.	Yukon	Yukon	15 to 29 years old	15 à 29 ans	15
2024	Q4	Dec	2024	T4	déc.	Yukon	Yukon	30 to 44 years old	30 à 44 ans	10
2024	Q4	Dec	2024	T4	déc.	Yukon	Yukon	60 to 74 years old	60 à 74 ans	--
2024	Q4	Nov	2024	T4	nov.	Alberta	Alberta	0 to 14 years old	0 à 14 ans	990
2024	Q4	Nov	2024	T4	nov.	Alberta	Alberta	15 to 29 years old	15 à 29 ans	1535
2024	Q4	Nov	2024	T4	nov.	Alberta	Alberta	30 to 44 years old	30 à 44 ans	1660
2024	Q4	Nov	2024	T4	nov.	Alberta	Alberta	45 to 59 years old	45 à 59 ans	405
2024	Q4	Nov	2024	T4	nov.	Alberta	Alberta	60 to 74 years old	60 à 74 ans	360
2024	Q4	Nov	2024	T4	nov.	Alberta	Alberta	75 years old or more	75 ans et plus	85
2024	Q4	Nov	2024	T4	nov.	British Columbia	Colombie-Britannique	0 to 14 years old	0 à 14 ans	650
2024	Q4	Nov	2024	T4	nov.	British Columbia	Colombie-Britannique	15 to 29 years old	15 à 29 ans	1520
2024	Q4	Nov	2024	T4	nov.	British Columbia	Colombie-Britannique	30 to 44 years old	30 à 44 ans	1640
2024	Q4	Nov	2024	T4	nov.	British Columbia	Colombie-Britannique	45 to 59 years old	45 à 59 ans	530
2024	Q4	Nov	2024	T4	nov.	British Columbia	Colombie-Britannique	60 to 74 years old	60 à 74 ans	350
2024	Q4	Nov	2024	T4	nov.	British Columbia	Colombie-Britannique	75 years old or more	75 ans et plus	70
2024	Q4	Nov	2024	T4	nov.	Manitoba	Manitoba	0 to 14 years old	0 à 14 ans	275
2024	Q4	Nov	2024	T4	nov.	Manitoba	Manitoba	15 to 29 years old	15 à 29 ans	520
2024	Q4	Nov	2024	T4	nov.	Manitoba	Manitoba	30 to 44 years old	30 à 44 ans	470
2024	Q4	Nov	2024	T4	nov.	Manitoba	Manitoba	45 to 59 years old	45 à 59 ans	105
2024	Q4	Nov	2024	T4	nov.	Manitoba	Manitoba	60 to 74 years old	60 à 74 ans	55
2024	Q4	Nov	2024	T4	nov.	Manitoba	Manitoba	75 years old or more	75 ans et plus	20
2024	Q4	Nov	2024	T4	nov.	New Brunswick	Nouveau-Brunswick	0 to 14 years old	0 à 14 ans	220
2024	Q4	Nov	2024	T4	nov.	New Brunswick	Nouveau-Brunswick	15 to 29 years old	15 à 29 ans	210
2024	Q4	Nov	2024	T4	nov.	New Brunswick	Nouveau-Brunswick	30 to 44 years old	30 à 44 ans	345
2024	Q4	Nov	2024	T4	nov.	New Brunswick	Nouveau-Brunswick	45 to 59 years old	45 à 59 ans	55
2024	Q4	Nov	2024	T4	nov.	New Brunswick	Nouveau-Brunswick	60 to 74 years old	60 à 74 ans	5
2024	Q4	Nov	2024	T4	nov.	New Brunswick	Nouveau-Brunswick	75 years old or more	75 ans et plus	--
2024	Q4	Nov	2024	T4	nov.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	0 to 14 years old	0 à 14 ans	95
2024	Q4	Nov	2024	T4	nov.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	15 to 29 years old	15 à 29 ans	115
2024	Q4	Nov	2024	T4	nov.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	30 to 44 years old	30 à 44 ans	150
2024	Q4	Nov	2024	T4	nov.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	45 to 59 years old	45 à 59 ans	40
2024	Q4	Nov	2024	T4	nov.	Newfoundland and Labrador	Terre-Neuve-et-Labrador	60 to 74 years old	60 à 74 ans	5
2024	Q4	Nov	2024	T4	nov.	Northwest Territories	Territoires du Nord-Ouest	0 to 14 years old	0 à 14 ans	5
2024	Q4	Nov	2024	T4	nov.	Northwest Territories	Territoires du Nord-Ouest	15 to 29 years old	15 à 29 ans	10
2024	Q4	Nov	2024	T4	nov.	Northwest Territories	Territoires du Nord-Ouest	30 to 44 years old	30 à 44 ans	10
2024	Q4	Nov	2024	T4	nov.	Northwest Territories	Territoires du Nord-Ouest	45 to 59 years old	45 à 59 ans	--
2024	Q4	Nov	2024	T4	nov.	Nova Scotia	Nouvelle-Écosse	0 to 14 years old	0 à 14 ans	165
2024	Q4	Nov	2024	T4	nov.	Nova Scotia	Nouvelle-Écosse	15 to 29 years old	15 à 29 ans	330
2024	Q4	Nov	2024	T4	nov.	Nova Scotia	Nouvelle-Écosse	30 to 44 years old	30 à 44 ans	290
2024	Q4	Nov	2024	T4	nov.	Nova Scotia	Nouvelle-Écosse	45 to 59 years old	45 à 59 ans	60
2024	Q4	Nov	2024	T4	nov.	Nova Scotia	Nouvelle-Écosse	60 to 74 years old	60 à 74 ans	15
2024	Q4	Nov	2024	T4	nov.	Nova Scotia	Nouvelle-Écosse	75 years old or more	75 ans et plus	--
2024	Q4	Nov	2024	T4	nov.	Nunavut	Nunavut	15 to 29 years old	15 à 29 ans	--
2024	Q4	Nov	2024	T4	nov.	Nunavut	Nunavut	30 to 44 years old	30 à 44 ans	--
2024	Q4	Nov	2024	T4	nov.	Ontario	Ontario	0 to 14 years old	0 à 14 ans	2610
2024	Q4	Nov	2024	T4	nov.	Ontario	Ontario	15 to 29 years old	15 à 29 ans	5870
2024	Q4	Nov	2024	T4	nov.	Ontario	Ontario	30 to 44 years old	30 à 44 ans	5700
2024	Q4	Nov	2024	T4	nov.	Ontario	Ontario	45 to 59 years old	45 à 59 ans	1355
2024	Q4	Nov	2024	T4	nov.	Ontario	Ontario	60 to 74 years old	60 à 74 ans	930
2024	Q4	Nov	2024	T4	nov.	Ontario	Ontario	75 years old or more	75 ans et plus	235
2024	Q4	Nov	2024	T4	nov.	Prince Edward Island	Île-du-Prince-Édouard	0 to 14 years old	0 à 14 ans	30
2024	Q4	Nov	2024	T4	nov.	Prince Edward Island	Île-du-Prince-Édouard	15 to 29 years old	15 à 29 ans	75
2024	Q4	Nov	2024	T4	nov.	Prince Edward Island	Île-du-Prince-Édouard	30 to 44 years old	30 à 44 ans	55
2024	Q4	Nov	2024	T4	nov.	Prince Edward Island	Île-du-Prince-Édouard	45 to 59 years old	45 à 59 ans	20
2024	Q4	Nov	2024	T4	nov.	Prince Edward Island	Île-du-Prince-Édouard	60 to 74 years old	60 à 74 ans	5
2024	Q4	Nov	2024	T4	nov.	Quebec	Québec	0 to 14 years old	0 à 14 ans	1115
2024	Q4	Nov	2024	T4	nov.	Quebec	Québec	15 to 29 years old	15 à 29 ans	1435
2024	Q4	Nov	2024	T4	nov.	Quebec	Québec	30 to 44 years old	30 à 44 ans	2060
2024	Q4	Nov	2024	T4	nov.	Quebec	Québec	45 to 59 years old	45 à 59 ans	390
2024	Q4	Nov	2024	T4	nov.	Quebec	Québec	60 to 74 years old	60 à 74 ans	190
2024	Q4	Nov	2024	T4	nov.	Quebec	Québec	75 years old or more	75 ans et plus	45
2024	Q4	Nov	2024	T4	nov.	Saskatchewan	Saskatchewan	0 to 14 years old	0 à 14 ans	330
2024	Q4	Nov	2024	T4	nov.	Saskatchewan	Saskatchewan	15 to 29 years old	15 à 29 ans	415
2024	Q4	Nov	2024	T4	nov.	Saskatchewan	Saskatchewan	30 to 44 years old	30 à 44 ans	460
2024	Q4	Nov	2024	T4	nov.	Saskatchewan	Saskatchewan	45 to 59 years old	45 à 59 ans	130
2024	Q4	Nov	2024	T4	nov.	Saskatchewan	Saskatchewan	60 to 74 years old	60 à 74 ans	40
2024	Q4	Nov	2024	T4	nov.	Saskatchewan	Saskatchewan	75 years old or more	75 ans et plus	15
2024	Q4	Nov	2024	T4	nov.	Yukon	Yukon	0 to 14 years old	0 à 14 ans	5
2024	Q4	Nov	2024	T4	nov.	Yukon	Yukon	15 to 29 years old	15 à 29 ans	20
2024	Q4	Nov	2024	T4	nov.	Yukon	Yukon	30 to 44 years old	30 à 44 ans	15
2024	Q4	Nov	2024	T4	nov.	Yukon	Yukon	45 to 59 years old	45 à 59 ans	10
2024	Q4	Nov	2024	T4	nov.	Yukon	Yukon	60 to 74 years old	60 à 74 ans	--
2024	Q4	Oct	2024	T4	oct.	Alberta	Alberta	0 to 14 years old	0 à 14 ans	1065
2024	Q4	Oct	2024	T4	oct.	Alberta	Alberta	15 to 29 years old	15 à 29 ans	1555
2024	Q4	Oct	2024	T4	oct.	Alberta	Alberta	30 to 44 years old	30 à 44 ans	1720
2024	Q4	Oct	2024	T4	oct.	Alberta	Alberta	45 to 59 years old	45 à 59 ans	390
2024	Q4	Oct	2024	T4	oct.	Alberta	Alberta	60 to 74 years old	60 à 74 ans	330
2024	Q4	Oct	2024	T4	oct.	Alberta	Alberta	75 years old or more	75 ans et plus	75
2024	Q4	Oct	2024	T4	oct.	British Columbia	Colombie-Britannique	0 to 14 years old	0 à 14 ans	595
2024	Q4	Oct	2024	T4	oct.	British Columbia	Colombie-Britannique	15 to 29 years old	15 à 29 ans	1190
2024	Q4	Oct	2024	T4	oct.	British Columbia	Colombie-Britannique	30 to 44 years old	30 à 44 ans	1320
2024	Q4	Oct	2024	T4	oct.	British Columbia	Colombie-Britannique	45 to 59 years old	45 à 59 ans	415
2024	Q4	Oct	2024	T4	oct.	British Columbia	Colombie-Britannique	60 to 74 years old	60 à 74 ans	305
2024	Q4	Oct	2024	T4	oct.	British Columbia	Colombie-Britannique	75 years old or more	75 ans et plus	50
2024	Q4	Oct	2024	T4	oct.	Manitoba	Manitoba	0 to 14 years old	0 à 14 ans	370
2024	Q4	Oct	2024	T4	oct.	Manitoba	Manitoba	15 to 29 years old	15 à 29 ans	585
2024	Q4	Oct	2024	T4	oct.	Manitoba	Manitoba	30 to 44 years old	30 à 44 ans	555
2024	Q4	Oct	2024	T4	oct.	Manitoba	Manitoba	45 to 59 years old	45 à 59 ans	110
2024	Q4	Oct	2024	T4	oct.	Manitoba	Manitoba	60 to 74 years old	60 à 74 ans	55
2024	Q4	Oct	2024	T4	oct.	Manitoba	Manitoba	75 years old or more	75 ans et plus	20
2024	Q4	Oct	2024	T4	oct.	New Brunswick	Nouveau-Brunswick	0 to 14 years old	0 à 14 ans	285
